"rate","season","week"
0.04,2019,17
0.12,2019,42
3.72,2019,3
1.89,2019,8
1.88,2019,2
0.36,2019,47
0.15,2019,43
2.79,2019,7
0.38,2019,52
0.49,2019,50
4.39,2019,5
3.64,2019,6
0.25,2019,46
4.44,2019,4
0.11,2019,41
0.02,2019,16
0.31,2019,49
0.08,2019,40
0.12,2019,15
0.31,2019,48
4.79,2020,5
0,2020,18
4.06,2020,6
0,2020,15
4.55,2020,4
0,2020,19
0.01,2020,16
0,2020,17
0,2020,20
1.65,2020,2
1.7,2020,8
0.64,2020,1
2.87,2020,7
3.72,2020,3
0,2023,42
0,2023,47
0,2023,46
0,2023,41
0,2023,43
0,2023,44
0,2023,52
0,2023,45
0,2023,40
0,2023,50
0,2023,48
0,2023,51
0,2023,49
