"rate","season","week"
0.16,2014,26
0.22,2014,28
0.54,2014,52
0.33,2014,16
0.39,2014,11
0.15,2014,25
0.05,2014,32
0.52,2014,50
0.33,2014,10
0.27,2014,41
0.37,2014,49
0.14,2014,35
0.35,2014,15
0.11,2014,20
0.17,2014,9
0.27,2014,38
0.08,2014,31
0.24,2014,40
0.11,2014,24
0.34,2014,48
0.14,2014,30
0.54,2014,7
0.36,2014,8
0.47,2014,6
0.36,2014,5
0.18,2014,21
0.31,2014,3
0.22,2014,37
0.26,2014,13
0.26,2014,12
0.29,2014,39
0.34,2014,14
0.19,2014,23
0.4,2014,2
0.32,2014,4
0.18,2014,36
0.18,2014,19
0.19,2014,1
0.13,2014,22
0.18,2014,18
0.62,2015,1
0.27,2015,52
0.13,2015,36
0.11,2015,34
0.33,2015,51
0.13,2015,25
0.06,2015,26
0.15,2015,37
0.34,2015,15
0.11,2015,35
0.12,2015,33
0.37,2015,50
0.87,2015,9
0.86,2015,10
0.11,2015,30
0.15,2015,24
0.09,2015,29
0.06,2015,23
0.53,2015,11
0.51,2015,12
0.23,2015,47
0.05,2015,32
0.92,2015,5
0.25,2015,49
0.29,2015,53
1.08,2015,8
0.1,2015,28
0.08,2015,27
1.02,2015,6
1.08,2015,7
0.06,2015,31
0.32,2015,41
0.22,2015,44
0.19,2015,40
1.01,2015,4
0.23,2015,38
0.95,2015,2
0.33,2015,16
0.23,2015,43
0.22,2015,48
0.2,2015,46
0.33,2015,14
0.82,2015,3
0.15,2015,20
0.06,2015,22
0.12,2015,21
0.3,2015,42
0.3,2015,45
0.37,2015,17
0.47,2015,13
0.16,2015,39
0.28,2015,18
0.13,2015,19
0.55,2016,1
0.97,2016,7
0.1,2016,29
0.18,2016,16
0.52,2016,2
0.1,2016,35
0.47,2016,11
0.15,2016,36
0.16,2016,37
0.8,2016,6
0.09,2016,21
0.71,2016,10
0.27,2016,15
0.84,2016,9
0.09,2016,24
0.81,2016,5
0.08,2016,30
0.74,2016,3
0.12,2016,22
0.53,2016,52
0.28,2016,12
0.8,2016,8
0.12,2016,23
0.15,2016,25
0.82,2016,4
0.34,2016,13
0.5,2016,50
0.83,2016,51
0.09,2016,20
0.08,2016,31
0.33,2016,14
0.46,2016,49
0.09,2016,28
0.24,2016,40
0.43,2016,48
0.11,2016,19
0.08,2016,18
0.34,2016,47
0.12,2016,17
0.04,2016,33
0.11,2016,26
0.13,2016,27
0.19,2016,39
0.15,2016,38
0.06,2016,32
0.06,2016,34
0.21,2017,15
0.37,2017,9
0.29,2017,48
0.22,2017,16
0.7,2017,3
0.24,2017,47
0.67,2017,1
0.38,2017,10
0.25,2017,13
0.2,2017,14
0.25,2017,40
0.58,2017,7
0.85,2017,2
0.17,2017,18
0.36,2017,39
0.71,2017,6
0.66,2017,4
0.08,2017,33
0.13,2017,22
0.28,2017,49
0.25,2017,11
0.83,2017,5
0.14,2017,17
0.43,2017,8
0.1,2017,19
0.17,2017,20
0.29,2017,38
0.13,2017,37
0.06,2017,32
0.4,2017,52
0.06,2017,34
0.29,2017,12
0.65,2017,51
0.11,2017,28
0.08,2017,21
0.05,2017,31
0.08,2017,27
0.09,2017,29
0.14,2017,26
0.09,2017,30
0.05,2017,23
0.13,2017,36
0.06,2017,35
0.16,2017,25
0.06,2017,24
0.4,2017,50
0.37,2018,49
0.92,2018,11
0.07,2018,33
0.08,2018,32
0.4,2018,48
1.35,2018,10
1.25,2018,5
0.14,2018,28
0.68,2018,12
0.15,2018,36
0.11,2018,34
0.4,2018,47
0.1,2018,29
0.19,2018,27
0.19,2018,17
0.53,2018,51
0.2,2018,26
0.27,2018,52
0.09,2018,30
0.5,2018,50
0.13,2018,25
0.26,2018,16
0.76,2018,2
0.08,2018,31
0.12,2018,35
0.85,2018,3
1.26,2018,4
1.21,2018,6
0.41,2018,15
0.18,2018,21
0.14,2018,22
0.59,2018,1
0.15,2018,24
0.26,2018,37
0.22,2018,38
1.12,2018,7
0.4,2018,14
0.12,2018,19
0.16,2018,20
0.13,2018,23
0.2,2018,40
1.27,2018,9
0.55,2018,13
0.2,2018,18
0.23,2018,39
1.21,2018,8
0.09,2019,29
0.05,2019,24
0.44,2019,50
0.12,2019,17
0.14,2019,23
0.28,2019,12
0.27,2019,14
0.19,2019,16
0.33,2019,40
0.18,2019,19
0.39,2019,51
0.25,2019,13
0.19,2019,15
0.29,2019,48
0.53,2019,3
0.58,2019,8
0.11,2019,30
0.18,2019,18
0.17,2019,52
0.07,2019,34
0.46,2019,10
0.42,2019,9
0.1,2019,25
0.15,2019,37
0.25,2019,47
0.08,2019,31
0.14,2019,38
0.21,2019,20
0.16,2019,21
0.44,2019,11
0.34,2019,49
0.68,2019,7
0.58,2019,2
0.29,2019,39
0.12,2019,36
0.37,2019,1
0.42,2019,5
0.06,2019,26
0.76,2019,6
0.06,2019,33
0.07,2019,35
0.07,2019,22
0.14,2019,27
0.46,2019,4
0.09,2019,28
0.07,2019,32
0.55,2020,5
0.53,2020,7
0.4,2020,4
0.52,2020,6
0.03,2020,28
0.06,2020,35
0.11,2020,20
0.03,2020,27
0.14,2020,36
0.1,2020,31
0.15,2020,38
0.05,2020,32
0.05,2020,25
0.16,2020,37
0.04,2020,29
0.05,2020,24
0.15,2020,21
0.05,2020,26
0.79,2020,10
0.16,2020,18
0.87,2020,12
0.11,2020,22
0.84,2020,13
0.92,2020,11
0.37,2020,15
0.14,2020,51
0.1,2020,30
0.04,2020,33
0.07,2020,34
0.37,2020,9
0.58,2020,14
0.05,2020,23
0.14,2020,49
0.11,2020,19
0.17,2020,40
0.08,2020,53
0.29,2020,1
0.16,2020,39
0.14,2020,52
0.4,2020,8
0.24,2020,17
0.22,2020,50
0.14,2020,47
0.12,2020,48
0.2,2020,16
0.6,2020,2
0.36,2020,3
0.06,2021,31
0.16,2021,40
0.09,2021,16
0.05,2021,17
0.14,2021,30
0.1,2021,26
0.02,2021,32
0.04,2021,52
0.12,2021,36
0.09,2021,15
0.08,2021,25
0.07,2021,35
0.06,2021,8
0.11,2021,18
0.15,2021,41
0.15,2021,27
0.1,2021,33
0.11,2021,28
0.13,2021,29
0.04,2021,24
0.1,2021,51
0.06,2021,19
0.06,2021,7
0.06,2021,23
0.08,2021,5
0.11,2021,1
0.07,2021,34
0.15,2021,43
0.09,2021,4
0.05,2021,6
0.13,2021,50
0.21,2021,47
0.12,2021,37
0.05,2021,22
0.18,2021,42
0.2,2021,49
0.19,2021,46
0.19,2021,45
0.08,2021,3
0.21,2021,44
0.07,2021,20
0.18,2021,48
0.06,2021,21
0.1,2021,39
0.1,2021,38
0.14,2021,2
0.19,2022,47
0.07,2022,4
0.11,2022,29
0.05,2022,28
0.36,2022,50
0.11,2022,46
0.09,2022,5
0.21,2022,48
0.03,2022,3
0.07,2022,6
0.04,2022,33
0.13,2022,42
0.11,2022,23
0.04,2022,1
0.32,2022,51
0.03,2022,30
0.12,2022,43
0.18,2022,44
0.09,2022,39
0.03,2022,32
0.01,2022,31
0.07,2022,2
0.23,2022,49
0.15,2022,19
0.14,2022,20
0.11,2022,38
0.04,2022,36
0.09,2022,7
0.14,2022,40
0.09,2022,37
0.18,2022,17
0.07,2022,35
0.09,2022,22
0.14,2022,45
0.03,2022,26
0.06,2022,34
0.18,2022,18
0.13,2022,41
0.11,2022,24
0.06,2022,8
0.22,2022,16
0.07,2022,21
0.4,2022,15
0.05,2022,27
0.11,2022,25
0.31,2022,52
0.11,2023,36
0.06,2023,35
0.06,2023,27
0.04,2023,32
0.04,2023,33
0.03,2023,26
0.19,2023,42
0.31,2023,51
0.14,2023,41
0.07,2023,34
0.32,2023,49
0.05,2023,31
0.24,2023,8
0.02,2023,29
0.04,2023,30
0.24,2023,48
0.05,2023,18
0.09,2023,37
0.13,2023,52
0.06,2023,23
0.07,2023,19
0.13,2023,43
0.13,2023,40
0.08,2023,16
0.33,2023,2
0.39,2023,50
0.02,2023,25
0.56,2023,1
0.2,2023,6
0.27,2023,7
0.02,2023,28
0.06,2023,24
0.19,2023,3
0.04,2023,17
0.3,2023,46
0.07,2023,15
0.18,2023,4
0.3,2023,47
0.11,2023,38
0.03,2023,22
0.22,2023,45
0.05,2023,21
0.13,2023,39
0.24,2023,44
0.06,2023,20
0.19,2023,5
